1	236
1	2300
1	2344
1	2412
1	2465
2	198
2	1914
2	2260
2	2459
2	2460
3	1449
3	1592
3	1832
3	2216
3	2310
4	1711
4	1719
4	2285
4	2340
4	2369
5	1431
5	2100
5	2255
5	2330
5	2339
6	1621
6	2081
6	2108
6	2167
6	2325
7	1789
7	1906
7	2425
7	2480
7	2498
8	397
8	912
8	1696
8	1701
8	2160
9	553
9	1407
9	1760
9	2212
9	2335
10	1043
10	1258
10	1521
10	2115
10	2179
11	582
11	659
11	673
11	1109
11	1910
12	50
12	284
12	2013
12	2246
12	2268
13	1066
13	2128
13	2219
13	2477
13	2491
14	265
14	286
14	1856
14	2396
14	2488
15	249
15	341
15	2044
15	2162
15	2326
16	1409
16	1556
16	1676
16	1687
16	2085
17	626
17	916
17	1166
17	1673
17	1756
18	633
18	1202
18	1377
18	1395
18	1807
19	275
19	1948
19	2358
19	2396
19	2488
20	875
20	1375
20	1687
20	2085
20	2092
21	454
21	912
21	1138
21	1360
21	2377
22	475
22	874
22	1887
22	2305
22	2447
23	1412
23	2289
23	2466
23	2489
23	2498
24	1561
24	1635
24	2221
24	2478
24	2481
25	180
25	1929
25	2367
25	2393
25	2431
26	1246
26	1496
26	2301
26	2356
26	2371
27	1115
27	1151
27	1517
27	2106
27	2381
28	2060
28	2240
28	2399
28	2463
28	2469
29	2041
29	2088
29	2214
29	2470
29	2496
30	258
30	1184
30	1365
30	1898
30	2438
31	1809
31	2069
31	2130
31	2134
31	2149
32	680
32	1013
32	1898
32	1943
32	2360
33	478
33	1414
33	2146
33	2181
33	2489
34	1796
34	2047
34	2129
34	2206
34	2307
35	63
35	1083
35	1311
35	1540
35	1887
36	727
36	1469
36	1860
36	1881
36	1997
37	73
37	1843
37	1873
37	2081
37	2225
38	395
38	1698
38	1943
38	2052
38	2196
39	2048
39	2100
39	2330
39	2339
39	2401
40	1260
40	1632
40	1837
40	1884
40	2451
41	182
41	1669
41	1948
41	2349
41	2479
42	203
42	1159
42	1261
42	1466
42	1602
43	969
43	1364
43	2344
43	2465
43	2497
44	437
44	771
44	2066
44	2331
44	2405
45	193
45	1477
45	2288
45	2425
45	2480
46	93
46	2292
46	2343
46	2356
46	2449
47	1612
47	2055
47	2378
47	2388
47	2414
48	698
48	1322
48	1954
48	2185
48	2294
49	148
49	2083
49	2301
49	2371
