1	494
1	932
1	1935
2	1568
2	1976
2	1998
3	1009
3	1453
3	1727
4	1760
4	1868
4	1886
5	6
5	1835
5	1976
6	5
6	425
6	1997
7	660
7	1088
7	1408
8	143
8	1145
8	1470
9	48
9	1561
9	1652
10	1377
10	1735
10	1957
11	390
11	1032
11	1922
12	430
12	1352
12	1922
13	900
13	1757
13	1962
14	191
14	1888
14	1994
15	16
15	1466
15	1990
16	15
16	1216
16	1973
17	18
17	1643
17	1853
18	17
18	1030
18	1753
19	20
19	340
19	1754
20	19
20	1528
20	1981
21	142
21	835
21	960
22	1438
22	1709
22	1899
23	100
23	1139
23	1891
24	455
24	1836
24	1911
25	325
25	696
25	1971
26	1642
26	1893
26	1911
27	29
27	1851
27	1890
28	394
28	1275
28	1994
29	27
29	1450
29	1795
30	879
30	1243
30	1361
31	346
31	1737
31	1985
32	1159
32	1654
32	1853
33	1225
33	1772
33	1914
34	934
34	1927
34	1984
35	614
35	1114
35	1970
36	1328
36	1499
36	1987
37	1470
37	1766
37	1843
38	1264
38	1838
38	1919
39	1547
39	1554
39	1956
40	1784
40	1904
40	1972
41	1747
41	1786
41	1816
42	392
42	1812
42	1888
43	1604
43	1794
43	1944
44	1822
44	1838
44	1930
45	1645
45	1730
45	1986
46	976
46	1710
46	1930
47	1383
47	1451
47	1817
48	9
48	325
48	1862
49	296
49	1211
49	1590
50	514
50	1396
50	1413
51	72
51	1550
51	1716
52	1701
52	1798
52	1962
53	216
53	1774
53	1808
54	1685
54	1805
54	1859
55	1502
55	1585
55	1923
56	1563
56	1775
56	1811
57	801
57	1967
57	1981
58	1618
58	1678
58	1876
59	1647
59	1765
59	1803
60	1184
60	1436
60	1876
61	1005
61	1816
61	1889
62	1025
62	1655
62	1930
63	668
63	1657
63	1986
64	1047
64	1466
64	1902
65	1228
65	1632
65	1881
66	1171
66	1621
66	1645
67	254
67	1490
67	1962
68	587
68	1054
68	1540
69	814
69	1084
69	1213
70	1393
70	1555
70	1864
71	89
71	876
71	1915
72	51
72	893
72	1252
73	656
73	1939
73	1958
74	687
74	1153
74	1359
75	1814
75	1860
75	1972
76	632
76	1491
76	1871
77	852
77	1017
77	1966
78	373
78	1480
78	1745
79	1602
79	1692
79	1968
80	1813
80	1838
80	1930
81	1073
81	1498
81	1956
82	1262
82	1668
82	1922
83	169
83	1649
83	1792
84	991
84	1776
84	1828
85	992
85	1361
85	1457
86	991
86	1201
86	1261
87	1482
87	1763
87	1790
88	1608
88	1917
88	1943
89	71
89	1248
89	1915
90	1100
90	1924
90	1992
91	192
91	1725
91	1772
92	791
92	1690
92	1866
93	1434
93	1843
93	1952
94	1726
94	1733
94	1949
95	747
95	1958
95	1965
96	1640
96	1904
96	1929
97	1825
97	1891
97	1926
98	1402
98	1918
98	1976
99	1307
99	1878
99	1961
100	23
100	1864
100	1951
101	1381
101	1605
101	1880
102	1096
102	1526
102	1653
103	1144
103	1607
103	1975
104	1729
104	1845
104	1987
105	1002
105	1281
105	1911
106	1245
106	1737
106	1769
107	1781
107	1859
107	1910
108	1147
108	1601
108	1936
109	1203
109	1924
109	1979
110	1025
110	1240
110	1749
111	835
111	1549
111	1741
112	113
112	1839
112	1965
113	112
113	1490
113	1962
114	184
114	1389
114	1543
115	189
115	1202
115	1876
116	1500
116	1720
116	1768
117	250
117	995
117	1998
118	175
118	1472
118	1892
119	407
119	988
119	1714
120	320
