1	943
1	1146
1	1552
1	1580
1	1751
2	456
2	1034
2	1144
2	1853
2	1911
3	605
3	1238
3	1472
3	1587
3	1720
4	412
4	1309
4	1751
4	1826
4	1829
5	439
5	1164
5	1169
5	1335
5	1750
6	715
6	1633
6	1640
6	1684
6	1743
7	1600
7	1641
7	1680
7	1815
7	1834
8	614
8	1856
8	1882
8	1971
8	1986
9	671
9	870
9	1449
9	1555
9	1995
10	872
10	1261
10	1631
10	1776
10	1981
11	1212
11	1372
11	1406
11	1456
11	1469
12	365
12	379
12	719
12	1063
12	1765
13	279
13	363
13	1367
13	1814
13	1879
14	545
14	1288
14	1728
14	1776
14	1855
15	365
15	898
15	939
15	1776
15	1816
16	164
16	1315
16	1396
16	1889
16	1993
17	1426
17	1741
17	1836
17	1966
17	1985
18	58
18	699
18	862
18	1560
18	1660
19	848
19	1397
19	1438
19	1844
19	1971
20	114
20	1163
20	1257
20	1504
20	1572
21	140
21	801
21	940
21	1071
21	1989
22	624
22	743
22	1288
22	1778
22	1952
23	710
23	898
23	1645
23	1752
23	1959
24	270
24	749
24	1463
24	1859
24	1876
25	1165
25	1866
25	1893
25	1918
25	1970
26	737
26	1339
26	1881
26	1923
26	1936
27	909
27	994
27	1587
27	1720
27	1930
28	184
28	977
28	1092
28	1209
28	1971
29	592
29	757
29	1723
29	1842
29	1934
30	892
30	1322
30	1777
30	1811
30	1997
31	578
31	1286
31	1449
31	1576
31	1830
32	60
32	853
32	1797
32	1827
32	1839
33	464
33	494
33	757
33	1802
33	1982
34	112
34	482
34	755
34	1468
34	1940
35	940
35	1019
35	1120
35	1344
35	1523
36	895
36	1153
36	1466
36	1604
36	1962
37	1633
37	1658
37	1803
37	1884
37	1967
38	54
38	1227
38	1272
38	1795
38	1901
39	1013
39	1692
39	1840
39	1917
39	1949
40	1105
40	1348
40	1517
40	1650
40	1989
41	885
41	1027
41	1265
41	1471
41	1553
42	59
42	583
42	1842
42	1934
42	1936
43	213
43	1158
43	1468
43	1764
43	1854
44	742
44	1014
44	1124
44	1481
44	1895
45	555
45	688
45	1539
45	1881
45	1923
46	828
46	844
46	1499
46	1800
46	1908
47	973
47	1409
47	1712
47	1862
47	1882
48	235
48	1228
48	1480
48	1511
48	1909
49	1172
49	1517
49	1611
49	1647
49	1974
50	1445
50	1613
50	1847
50	1885
50	1894
51	251
51	274
51	282
51	1749
51	1847
52	289
52	1325
52	1415
52	1841
52	1948
53	670
53	1071
53	1325
53	1871
53	1936
54	38
54	101
54	1337
54	1396
54	1457
55	1305
55	1644
55	1713
55	1854
55	1858
56	69
56	1272
56	1497
56	1591
56	1752
57	854
57	1238
57	1547
57	1591
57	1605
58	18
58	1351
58	1886
58	1920
58	1986
59	42
59	1238
59	1591
59	1605
59	1736
60	32
60	1415
60	1516
60	1652
60	1948
61	538
61	1374
61	1570
61	1842
61	1847
62	381
62	606
62	1251
62	1536
62	1724
63	954
63	1351
63	1705
63	1796
63	1957
64	360
64	911
64	1222
64	1531
64	1773
65	284
65	461
65	1144
65	1943
65	1996
66	976
66	1411
66	1505
66	1790
66	1867
67	1331
67	1382
67	1685
67	1928
67	1951
68	255
68	508
68	871
68	1328
68	1453
69	56
69	1480
69	1497
69	1605
69	1807
70	1235
70	1322
70	1615
70	1858
70	1954
71	73
71	846
71	1396
71	1673
71	1960
72	521
72	986
72	1281
72	1880
72	1911
73	71
73	1002
73	1196
73	1707
73	1713
74	272
74	1080
74	1800
74	1807
74	1908
75	1009
75	1342
75	1661
75	1922
75	1954
76	1002
76	1138
76	1243
76	1297
76	1666
77	1305
77	1336
77	1445
77	1564
77	1919
78	120
78	1520
78	1718
78	1950
78	1976
79	1688
79	1767
79	1900
79	1927
79	1934
80	1259
80	1545
80	1687
80	1708
80	1936
81	360
81	1070
81	1544
81	1727
81	1773
82	945
82	1688
82	1850
82	1885
82	1993
83	648
83	1233
83	1705
83	1801
83	1835
84	495
84	1485
84	1745
84	1759
84	1947
85	1017
85	1416
